latitude,longitude,t2m
-21.25,95.0,293.08408
-21.25,96.25,293.12488
-21.25,97.5,293.1967
-21.25,98.75,293.24872
-21.25,100.0,293.3254
-21.25,101.25,293.41296
-21.25,102.5,293.47745
-21.25,103.75,293.5713
-21.25,105.0,293.6663
-21.25,106.25,293.8211
-21.25,107.5,294.01758
-21.25,108.75,294.2244
-21.25,110.0,294.43085
-21.25,111.25,294.61115
-21.25,112.5,294.7625
-21.25,113.75,294.89444
-21.25,115.0,294.89563
-21.25,116.25,292.27332
-21.25,117.5,291.78812
-21.25,118.75,291.57968
-21.25,120.0,291.32983
-21.25,121.25,290.87518
-21.25,122.5,291.12485
-21.25,123.75,291.3664
-21.25,125.0,291.21713
-21.25,126.25,291.16156
-21.25,127.5,291.1247
-21.25,128.75,291.14645
-21.25,130.0,290.9006
-21.25,131.25,290.3581
-21.25,132.5,289.88864
-21.25,133.75,289.44336
-21.25,135.0,289.02463
-21.25,136.25,289.4423
-21.25,137.5,290.2337
-21.25,138.75,290.33142
-21.25,140.0,290.27808
-21.25,141.25,290.82138
-21.25,142.5,291.08972
-21.25,143.75,290.5276
-21.25,145.0,289.6031
-21.25,146.25,290.10733
-21.25,147.5,290.213
-21.25,148.75,290.6043
-21.25,150.0,293.1709
-21.25,151.25,293.80936
-21.25,152.5,294.0171
-21.25,153.75,294.20358
-21.25,155.0,294.18112
-21.25,156.25,294.2158
-21.25,157.5,294.268
-21.25,158.75,294.31192
-21.25,160.0,294.4141
-21.25,161.25,294.43887
-21.25,162.5,294.47653
-21.25,163.75,294.44348
-21.25,165.0,294.3358
-21.25,166.25,294.59894
-21.25,167.5,294.82294
-21.25,168.75,295.00922
-21.25,170.0,295.1119
-21.25,171.25,295.21753
-21.25,172.5,295.3134
-21.25,173.75,295.36227
-21.25,175.0,295.4445
-21.25,176.25,295.52438
-21.25,177.5,295.5966
-21.25,178.75,295.59753
-21.25,180.0,295.65976
-21.25,181.25,295.68927
-21.25,182.5,295.71817
-21.25,183.75,295.7303
-21.25,185.0,295.70874
-21.25,186.25,295.69598
-21.25,187.5,295.7239
-21.25,188.75,295.7339
-21.25,190.0,295.72284
-21.25,191.25,295.705
-21.25,192.5,295.70108
-21.25,193.75,295.7242
-21.25,195.0,295.72827
-21.25,196.25,295.7143
-21.25,197.5,295.719
-21.25,198.75,295.74988
-21.25,200.0,295.7734
-21.25,201.25,295.77982
-21.25,202.5,295.73178
-21.25,203.75,295.71356
-21.25,205.0,295.65656
-21.25,206.25,295.64688
-21.25,207.5,295.65186
-21.25,208.75,295.67523
-21.25,210.0,295.68295
-21.25,211.25,295.69608
-21.25,212.5,295.68433
-21.25,213.75,295.74008
-21.25,215.0,295.78214
-21.25,216.25,295.83417
-21.25,217.5,295.9031
-21.25,218.75,295.95218
-21.25,220.0,295.99158
-21.25,221.25,296.01944
-21.25,222.5,296.02774
-21.25,223.75,296.06555
-21.25,225.0,296.0584
-21.25,226.25,296.06052
-21.25,227.5,296.01813
-21.25,228.75,295.9849
-21.25,230.0,295.93228
-21.25,231.25,295.8801
-21.25,232.5,295.8213
-21.25,233.75,295.80783
-21.25,235.0,295.7409
-21.25,236.25,295.62802
-21.25,237.5,295.42407
-21.25,238.75,295.26358
-21.25,240.0,295.09177
-21.25,241.25,294.9847
-21.25,242.5,294.83096
-21.25,243.75,294.69196
-21.25,245.0,294.52762
-21.25,246.25,294.3947
-21.25,247.5,294.20212
-21.25,248.75,294.08157
-21.25,250.0,293.91177
-21.25,251.25,293.75763
-21.25,252.5,293.56912
-21.25,253.75,293.37122
-21.25,255.0,293.18155
-21.25,256.25,292.9976
-21.25,257.5,292.84464
-21.25,258.75,292.67874
-21.25,260.0,292.48364
-21.25,261.25,292.27927
-21.25,262.5,292.05115
-21.25,263.75,291.8415
-21.25,265.0,291.63184
-21.25,266.25,291.4199
-21.25,267.5,291.1896
-21.25,268.75,290.95245
-21.25,270.0,290.74838
-21.25,271.25,290.51163
-21.25,272.5,290.407
-21.25,273.75,290.20895
-21.25,275.0,290.08884
-21.25,276.25,289.88248
-21.25,277.5,289.7294
-21.25,278.75,289.49368
-21.25,280.0,289.2757
-21.25,281.25,289.0417
-21.25,282.5,289.0261
-21.25,283.75,288.98495
-21.25,285.0,289.0873
-21.25,286.25,289.1892
-21.25,287.5,288.79935
-21.25,288.75,289.50955
-21.25,290.0,288.71573
-21.25,291.25,278.10956
-21.25,292.5,272.04156
-21.25,293.75,276.4618
-21.25,295.0,281.64825
-21.25,296.25,286.52432
-21.25,297.5,289.5661
-21.25,298.75,291.4021
-21.25,300.0,292.59082
-21.25,301.25,293.0583
-21.25,302.5,292.87607
-21.25,303.75,292.35263
-21.25,305.0,291.9335
-21.25,306.25,292.1002
-21.25,307.5,292.39224
-21.25,308.75,292.26596
-21.25,310.0,291.97653
-21.25,311.25,291.4989
-21.25,312.5,290.45355
-21.25,313.75,289.1818
-21.25,315.0,288.60577
-21.25,316.25,288.66016
-21.25,317.5,290.2906
-21.25,318.75,291.8678
-21.25,320.0,295.0751
-21.25,321.25,295.67776
-21.25,322.5,295.64102
-21.25,323.75,295.51108
-21.25,325.0,295.38654
-21.25,326.25,295.27155
-21.25,327.5,295.18137
-21.25,328.75,295.10782
-21.25,330.0,295.04123
-21.25,331.25,294.96338
-21.25,332.5,294.82724
-21.25,333.75,294.64685
-21.25,335.0,294.44614
-21.25,336.25,294.2554
-21.25,337.5,294.04608
-21.25,338.75,293.86063
-21.25,340.0,293.7088
-21.25,341.25,293.52188
-21.25,342.5,293.37167
-21.25,343.75,293.24518
-21.25,345.0,293.107
-21.25,346.25,292.9411
-21.25,347.5,292.79684
-21.25,348.75,292.5996
-21.25,350.0,292.46167
-21.25,351.25,292.2418
-21.25,352.5,292.08792
-21.25,353.75,291.91138
-21.25,355.0,291.7761
-21.25,356.25,291.6212
-21.25,357.5,291.4676
-21.25,358.75,291.21332
-22.5,0.0,290.77103
-22.5,1.25,290.58438
-22.5,2.5,290.36295
-22.5,3.75,290.1773
-22.5,5.0,289.97818
-22.5,6.25,289.82697
-22.5,7.5,289.59476
-22.5,8.75,289.41534
-22.5,10.0,289.01205
-22.5,11.25,288.74854
-22.5,12.5,287.9251
-22.5,13.75,288.50952
-22.5,15.0,290.394
-22.5,16.25,288.03165
-22.5,17.5,286.46677
-22.5,18.75,286.9819
-22.5,20.0,287.633
-22.5,21.25,287.84384
-22.5,22.5,288.2165
-22.5,23.75,288.25253
-22.5,25.0,288.1529
-22.5,26.25,288.1342
-22.5,27.5,288.7455
-22.5,28.75,289.42422
-22.5,30.0,290.50012
-22.5,31.25,292.2541
-22.5,32.5,293.90176
-22.5,33.75,294.3153
-22.5,35.0,294.05234
-22.5,36.25,295.02698
-22.5,37.5,295.18634
-22.5,38.75,295.08383
-22.5,40.0,295.115
-22.5,41.25,295.3956
-22.5,42.5,295.77466
-22.5,43.75,293.9977
-22.5,45.0,291.30743
-22.5,46.25,288.59464
-22.5,47.5,289.07846
-22.5,48.75,294.27557
-22.5,50.0,294.6866
-22.5,51.25,294.68274
-22.5,52.5,294.56195
-22.5,53.75,294.4888
-22.5,55.0,294.29343
-22.5,56.25,294.29565
-22.5,57.5,294.18555
-22.5,58.75,294.0783
-22.5,60.0,294.01996
-22.5,61.25,293.92227
-22.5,62.5,293.84036
-22.5,63.75,293.77463
-22.5,65.0,293.68814
-22.5,66.25,293.62286
-22.5,67.5,293.51584
-22.5,68.75,293.47723
-22.5,70.0,293.38138
-22.5,71.25,293.3039
-22.5,72.5,293.2342
-22.5,73.75,293.1746
-22.5,75.0,293.10788
-22.5,76.25,293.04315
-22.5,77.5,292.94827
-22.5,78.75,292.9042
-22.5,80.0,292.8799
-22.5,81.25,292.83215
-22.5,82.5,292.75177
-22.5,83.75,292.66882
-22.5,85.0,292.5997
-22.5,86.25,292.54413
-22.5,87.5,292.49512
-22.5,88.75,292.44415
-22.5,90.0,292.39163
-22.5,91.25,292.40854
-22.5,92.5,292.37177
-22.5,93.75,292.3521
-22.5,95.0,292.35083
-22.5,96.25,292.38507
-22.5,97.5,292.45044
-22.5,98.75,292.49808
-22.5,100.0,292.55972
-22.5,101.25,292.59567
-22.5,102.5,292.68683
-22.5,103.75,292.7591
-22.5,105.0,292.86554
-22.5,106.25,293.00186
-22.5,107.5,293.18243
-22.5,108.75,293.36792
-22.5,110.0,293.58652
-22.5,111.25,293.787
-22.5,112.5,294.04483
-22.5,113.75,293.23727
-22.5,115.0,292.26508
-22.5,116.25,290.61966
-22.5,117.5,289.16537
-22.5,118.75,288.73807
-22.5,120.0,288.78958
-22.5,121.25,288.86038
-22.5,122.5,289.21277
-22.5,123.75,289.59882
-22.5,125.0,289.4803
-22.5,126.25,289.35083
-22.5,127.5,289.1819
-22.5,128.75,289.34332
-22.5,130.0,289.0444
-22.5,131.25,288.33862
-22.5,132.5,287.68936
-22.5,133.75,286.98856
-22.5,135.0,286.84482
-22.5,136.25,287.64688
-22.5,137.5,288.64908
-22.5,138.75,289.18866
-22.5,140.0,289.3327
-22.5,141.25,289.6828
-22.5,142.5,289.9102
-22.5,143.75,289.82138
-22.5,145.0,289.35373
-22.5,146.25,289.038
-22.5,147.5,289.17587
-22.5,148.75,289.7815
-22.5,150.0,290.72165
-22.5,151.25,292.98917
-22.5,152.5,293.31757
-22.5,153.75,293.54523
-22.5,155.0,293.67252
-22.5,156.25,293.58444
-22.5,157.5,293.64993
-22.5,158.75,293.65634
-22.5,160.0,293.721
-22.5,161.25,293.76678
-22.5,162.5,293.81442
-22.5,163.75,293.882
-22.5,165.0,293.82837
-22.5,166.25,293.69357
-22.5,167.5,294.0381
-22.5,168.75,294.2618
-22.5,170.0,294.31442
-22.5,171.25,294.42438
-22.5,172.5,294.50024
-22.5,173.75,294.54498
-22.5,175.0,294.58926
-22.5,176.25,294.6789
-22.5,177.5,294.7424
-22.5,178.75,294.74615
-22.5,180.0,294.79538
-22.5,181.25,294.8038
-22.5,182.5,294.8411
-22.5,183.75,294.87762
-22.5,185.0,294.88812
-22.5,186.25,294.86545
-22.5,187.5,294.86676
-22.5,188.75,294.88696
-22.5,190.0,294.87198
-22.5,191.25,294.86026
-22.5,192.5,294.83963
-22.5,193.75,294.8315
-22.5,195.0,294.8299
-22.5,196.25,294.82864
-22.5,197.5,294.85556
-22.5,198.75,294.8984
-22.5,200.0,294.9217
-22.5,201.25,294.9256
-22.5,202.5,294.90063
-22.5,203.75,294.88055
-22.5,205.0,294.87476
-22.5,206.25,294.8955
-22.5,207.5,294.9155
-22.5,208.75,294.94473
-22.5,210.0,294.9835
-22.5,211.25,295.0151
-22.5,212.5,295.01678
-22.5,213.75,295.05835
-22.5,215.0,295.0997
-22.5,216.25,295.16812
-22.5,217.5,295.2447
-22.5,218.75,295.33975
-22.5,220.0,295.42108
-22.5,221.25,295.4861
-22.5,222.5,295.5003
-22.5,223.75,295.53976
-22.5,225.0,295.53195
-22.5,226.25,295.5585
-22.5,227.5,295.58075
-22.5,228.75,295.57217
-22.5,230.0,295.55682
-22.5,231.25,295.51913
-22.5,232.5,295.48587
-22.5,233.75,295.48114
-22.5,235.0,295.4696
-22.5,236.25,295.4028
-22.5,237.5,295.2361
-22.5,238.75,295.09692
-22.5,240.0,294.927
-22.5,241.25,294.7999
-22.5,242.5,294.66437
-22.5,243.75,294.51562
-22.5,245.0,294.36172
-22.5,246.25,294.222
-22.5,247.5,293.9986
-22.5,248.75,293.9045
-22.5,250.0,293.69717
-22.5,251.25,293.60104
-22.5,252.5,293.40787
-22.5,253.75,293.23944
-22.5,255.0,293.03067
-22.5,256.25,292.88925
-22.5,257.5,292.66962
-22.5,258.75,292.55667
-22.5,260.0,292.34494
-22.5,261.25,292.13956
-22.5,262.5,291.9221
-22.5,263.75,291.67612
-22.5,265.0,291.44272
-22.5,266.25,291.21628
-22.5,267.5,290.9998
-22.5,268.75,290.7258
-22.5,270.0,290.57724
-22.5,271.25,290.27597
-22.5,272.5,290.21014
-22.5,273.75,289.9959
-22.5,275.0,289.86163
-22.5,276.25,289.6771
-22.5,277.5,289.53592
-22.5,278.75,289.3355
-22.5,280.0,289.16772
-22.5,281.25,288.80444
-22.5,282.5,288.84506
-22.5,283.75,288.72946
-22.5,285.0,288.77466
-22.5,286.25,288.8519
-22.5,287.5,288.69263
-22.5,288.75,289.21942
-22.5,290.0,288.23492
-22.5,291.25,278.99393
-22.5,292.5,271.15842
-22.5,293.75,273.50754
-22.5,295.0,280.6961
-22.5,296.25,286.9092
-22.5,297.5,289.6071
-22.5,298.75,290.62335
-22.5,300.0,291.46286
-22.5,301.25,292.0139
-22.5,302.5,292.11176
-22.5,303.75,291.33768
-22.5,305.0,291.07434
-22.5,306.25,291.6634
-22.5,307.5,291.41553
-22.5,308.75,290.87512
-22.5,310.0,290.57843
-22.5,311.25,290.22137
-22.5,312.5,289.54532
-22.5,313.75,288.4646
-22.5,315.0,288.66852
-22.5,316.25,290.43286
-22.5,317.5,292.42078
-22.5,318.75,294.73608
-22.5,320.0,295.17114
-22.5,321.25,295.18628
-22.5,322.5,295.10837
-22.5,323.75,294.9716
-22.5,325.0,294.8855
-22.5,326.25,294.75604
-22.5,327.5,294.70078
-22.5,328.75,294.62433
-22.5,330.0,294.5759
-22.5,331.25,294.50995
-22.5,332.5,294.38412
-22.5,333.75,294.21857
-22.5,335.0,294.04694
-22.5,336.25,293.8848
-22.5,337.5,293.7625
-22.5,338.75,293.54062
-22.5,340.0,293.42093
-22.5,341.25,293.20087
-22.5,342.5,293.04416
-22.5,343.75,292.8919
-22.5,345.0,292.76227
-22.5,346.25,292.56894
-22.5,347.5,292.4481
-22.5,348.75,292.24344
-22.5,350.0,292.1152
-22.5,351.25,291.9384
-22.5,352.5,291.802
-22.5,353.75,291.6535
-22.5,355.0,291.5067
-22.5,356.25,291.3719
-22.5,357.5,291.1979
-22.5,358.75,291.01712
-23.75,0.0,290.53262
-23.75,1.25,290.36523
-23.75,2.5,290.16525
-23.75,3.75,289.97012
-23.75,5.0,289.771
-23.75,6.25,289.6208
-23.75,7.5,289.4247
-23.75,8.75,289.24466
-23.75,10.0,288.85858
-23.75,11.25,288.66406
-23.75,12.5,287.9174
-23.75,13.75,288.1551
-23.75,15.0,289.49817
-23.75,16.25,287.02258
-23.75,17.5,286.4224
-23.75,18.75,287.3225
-23.75,20.0,287.6064
-23.75,21.25,287.53897
-23.75,22.5,287.55438
-23.75,23.75,287.32608
-23.75,25.0,287.10977
-23.75,26.25,287.6316
-23.75,27.5,288.0372
-23.75,28.75,287.76105
-23.75,30.0,288.59106
-23.75,31.25,291.1887
-23.75,32.5,293.56403
-23.75,33.75,293.88617
-23.75,35.0,293.79865
-23.75,36.25,294.72223
-23.75,37.5,294.7543
-23.75,38.75,294.61783
-23.75,40.0,294.6436
-23.75,41.25,294.83722
-23.75,42.5,295.1176
-23.75,43.75,293.53348
-23.75,45.0,290.5946
-23.75,46.25,289.1143
-23.75,47.5,290.72562
-23.75,48.75,294.25925
-23.75,50.0,294.40173
-23.75,51.25,294.3001
-23.75,52.5,294.14035
-23.75,53.75,294.03827
-23.75,55.0,293.87106
-23.75,56.25,293.80878
-23.75,57.5,293.65866
-23.75,58.75,293.6224
-23.75,60.0,293.50046
-23.75,61.25,293.44293
-23.75,62.5,293.3643
-23.75,63.75,293.30252
-23.75,65.0,293.2068
-23.75,66.25,293.14716
-23.75,67.5,293.03656
-23.75,68.75,292.97113
-23.75,70.0,292.86728
-23.75,71.25,292.77542
-23.75,72.5,292.67285
-23.75,73.75,292.59064
-23.75,75.0,292.50507
-23.75,76.25,292.42645
-23.75,77.5,292.32733
-23.75,78.75,292.25644
-23.75,80.0,292.21896
-23.75,81.25,292.19653
-23.75,82.5,292.145
-23.75,83.75,292.0677
-23.75,85.0,291.98566
-23.75,86.25,291.90894
-23.75,87.5,291.8394
-23.75,88.75,291.7833
-23.75,90.0,291.7199
-23.75,91.25,291.72562
-23.75,92.5,291.67657
-23.75,93.75,291.6338
-23.75,95.0,291.5983
-23.75,96.25,291.62555
-23.75,97.5,291.67496
-23.75,98.75,291.73166
-23.75,100.0,291.77036
-23.75,101.25,291.83514
-23.75,102.5,291.90262
-23.75,103.75,291.9924
-23.75,105.0,292.12518
-23.75,106.25,292.2427
-23.75,107.5,292.40167
-23.75,108.75,292.55676
-23.75,110.0,292.80704
-23.75,111.25,293.02255
-23.75,112.5,293.1546
-23.75,113.75,291.15097
-23.75,115.0,289.88065
-23.75,116.25,288.7638
-23.75,117.5,287.97174
-23.75,118.75,287.13986
-23.75,120.0,286.97702
-23.75,121.25,287.075
-23.75,122.5,287.45303
-23.75,123.75,287.89325
-23.75,125.0,287.9654
-23.75,126.25,287.89267
-23.75,127.5,287.55557
-23.75,128.75,287.44376
-23.75,130.0,287.1368
-23.75,131.25,286.48215
-23.75,132.5,285.8082
-23.75,133.75,285.3142
-23.75,135.0,285.8345
-23.75,136.25,286.62622
-23.75,137.5,287.246
-23.75,138.75,287.8651
-23.75,140.0,288.3573
-23.75,141.25,288.6445
-23.75,142.5,288.77942
-23.75,143.75,288.85928
-23.75,145.0,288.72647
-23.75,146.25,287.63583
-23.75,147.5,287.44
-23.75,148.75,288.58466
-23.75,150.0,289.23297
-23.75,151.25,291.53702
-23.75,152.5,292.62286
-23.75,153.75,292.9757
-23.75,155.0,293.0473
-23.75,156.25,293.00476
-23.75,157.5,293.03406
-23.75,158.75,293.07852
-23.75,160.0,293.09354
-23.75,161.25,293.1401
-23.75,162.5,293.15643
-23.75,163.75,293.19833
-23.75,165.0,293.2641
-23.75,166.25,293.31558
-23.75,167.5,293.4213
-23.75,168.75,293.48233
-23.75,170.0,293.55444
-23.75,171.25,293.6865
-23.75,172.5,293.74612
-23.75,173.75,293.78775
-23.75,175.0,293.82785
-23.75,176.25,293.9004
-23.75,177.5,293.92505
-23.75,178.75,293.91568
-23.75,180.0,293.91113
-23.75,181.25,293.93677
-23.75,182.5,293.96835
-23.75,183.75,293.99103
-23.75,185.0,293.99628
-23.75,186.25,294.0073
-23.75,187.5,294.00937
-23.75,188.75,294.01382
-23.75,190.0,294.00735
-23.75,191.25,293.98755
-23.75,192.5,293.96387
-23.75,193.75,293.9246
-23.75,195.0,293.921
-23.75,196.25,293.93503
-23.75,197.5,293.9749
-23.75,198.75,293.99976
-23.75,200.0,294.00162
-23.75,201.25,293.98947
-23.75,202.5,293.99258
-23.75,203.75,293.9911
-23.75,205.0,294.021
-23.75,206.25,294.0518
-23.75,207.5,294.10065
-23.75,208.75,294.1413
-23.75,210.0,294.19843
-23.75,211.25,294.24686
-23.75,212.5,294.2948
-23.75,213.75,294.33215
-23.75,215.0,294.37186
-23.75,216.25,294.44208
-23.75,217.5,294.541
-23.75,218.75,294.6479
-23.75,220.0,294.7357
-23.75,221.25,294.82913
-23.75,222.5,294.90027
-23.75,223.75,294.94992
-23.75,225.0,294.956
-23.75,226.25,294.9997
-23.75,227.5,295.047
-23.75,228.75,295.08945
-23.75,230.0,295.08942
-23.75,231.25,295.08038
-23.75,232.5,295.06262
-23.75,233.75,295.05682
-23.75,235.0,295.07285
-23.75,236.25,295.06805
-23.75,237.5,294.9576
-23.75,238.75,294.8159
-23.75,240.0,294.67596
-23.75,241.25,294.55722
-23.75,242.5,294.42975
-23.75,243.75,294.28806
-23.75,245.0,294.14523
-23.75,246.25,293.98492
-23.75,247.5,293.8034
-23.75,248.75,293.67636
-23.75,250.0,293.48288
-23.75,251.25,293.38034
-23.75,252.5,293.21356
-23.75,253.75,293.05005
-23.75,255.0,292.88675
-23.75,256.25,292.72864
-23.75,257.5,292.52792
-23.75,258.75,292.3719
-23.75,260.0,292.15073
-23.75,261.25,291.93613
-23.75,262.5,291.69818
-23.75,263.75,291.4498
-23.75,265.0,291.22287
-23.75,266.25,290.98407
-23.75,267.5,290.79044
-23.75,268.75,290.55347
-23.75,270.0,290.35382
-23.75,271.25,290.1368
-23.75,272.5,289.9721
-23.75,273.75,289.82056
-23.75,275.0,289.63672
-23.75,276.25,289.4755
-23.75,277.5,289.34375
-23.75,278.75,289.15256
-23.75,280.0,288.97064
-23.75,281.25,288.70316
-23.75,282.5,288.58603
-23.75,283.75,288.43134
-23.75,285.0,288.47665
-23.75,286.25,288.4397
-23.75,287.5,288.53665
-23.75,288.75,289.05695
-23.75,290.0,286.376
-23.75,291.25,278.44318
-23.75,292.5,271.97482
-23.75,293.75,274.13968
-23.75,295.0,281.9006
-23.75,296.25,287.76727
-23.75,297.5,289.4521
-23.75,298.75,289.869
-23.75,300.0,290.35782
-23.75,301.25,290.84735
-23.75,302.5,291.26355
-23.75,303.75,290.7129
-23.75,305.0,290.42392
-23.75,306.25,290.58932
-23.75,307.5,289.71005
-23.75,308.75,288.72903
-23.75,310.0,288.21945
-23.75,311.25,288.47748
-23.75,312.5,289.62738
-23.75,313.75,289.70303
-23.75,315.0,293.28513
-23.75,316.25,293.99463
-23.75,317.5,294.4765
-23.75,318.75,294.6254
-23.75,320.0,294.70334
-23.75,321.25,294.62582
-23.75,322.5,294.45465
-23.75,323.75,294.3217
-23.75,325.0,294.2455
-23.75,326.25,294.13626
-23.75,327.5,294.1629
-23.75,328.75,294.06104
-23.75,330.0,294.04135
-23.75,331.25,293.94696
-23.75,332.5,293.8331
-23.75,333.75,293.65765
-23.75,335.0,293.5525
-23.75,336.25,293.41336
-23.75,337.5,293.3615
-23.75,338.75,293.18393
-23.75,340.0,293.04556
-23.75,341.25,292.87
-23.75,342.5,292.70978
-23.75,343.75,292.55145
-23.75,345.0,292.41266
-23.75,346.25,292.21948
-23.75,347.5,292.03595
-23.75,348.75,291.87952
-23.75,350.0,291.69843
-23.75,351.25,291.59906
-23.75,352.5,291.48477
-23.75,353.75,291.35934
-23.75,355.0,291.2026
-23.75,356.25,291.0774
-23.75,357.5,290.91235
-23.75,358.75,290.75714
-25.0,0.0,290.31345
-25.0,1.25,290.10883
-25.0,2.5,289.91946
-25.0,3.75,289.70462
-25.0,5.0,289.55475
-25.0,6.25,289.4041
-25.0,7.5,289.25772
-25.0,8.75,289.1126
-25.0,10.0,288.80038
-25.0,11.25,288.57697
-25.0,12.5,287.98203
-25.0,13.75,287.59464
-25.0,15.0,287.41196
-25.0,16.25,285.7785
-25.0,17.5,286.049
-25.0,18.75,287.0875
-25.0,20.0,287.15704
-25.0,21.25,287.35147
-25.0,22.5,287.3761
-25.0,23.75,286.6285
-25.0,25.0,286.0832
-25.0,26.25,286.7556
-25.0,27.5,287.2917
-25.0,28.75,286.6706
-25.0,30.0,285.76584
-25.0,31.25,288.42636
-25.0,32.5,292.84338
-25.0,33.75,294.05283
-25.0,35.0,294.5374
-25.0,36.25,294.48126
-25.0,37.5,294.29407
-25.0,38.75,294.18573
-25.0,40.0,294.20645
-25.0,41.25,294.32474
-25.0,42.5,294.5915
-25.0,43.75,294.52356
-25.0,45.0,293.0639
-25.0,46.25,292.69778
-25.0,47.5,293.87973
-25.0,48.75,294.09692
-25.0,50.0,293.91232
-25.0,51.25,293.76685
-25.0,52.5,293.68887
-25.0,53.75,293.5838
-25.0,55.0,293.41428
-25.0,56.25,293.31906
-25.0,57.5,293.1911
-25.0,58.75,293.08667
-25.0,60.0,292.96732
-25.0,61.25,292.91263
-25.0,62.5,292.8305
-25.0,63.75,292.77557
-25.0,65.0,292.6842
-25.0,66.25,292.6035
-25.0,67.5,292.48447
-25.0,68.75,292.43292
-25.0,70.0,292.32617
-25.0,71.25,292.23447
-25.0,72.5,292.1109
-25.0,73.75,291.9928
-25.0,75.0,291.9025
-25.0,76.25,291.8168
-25.0,77.5,291.72113
-25.0,78.75,291.67157
-25.0,80.0,291.61438
-25.0,81.25,291.5908
-25.0,82.5,291.5131
-25.0,83.75,291.4339
-25.0,85.0,291.31827
-25.0,86.25,291.23557
-25.0,87.5,291.15872
-25.0,88.75,291.0955
-25.0,90.0,291.07376
-25.0,91.25,291.0386
-25.0,92.5,291.00183
-25.0,93.75,290.96863
-25.0,95.0,290.93378
-25.0,96.25,290.93546
-25.0,97.5,290.96167
-25.0,98.75,290.99756
-25.0,100.0,291.03656
-25.0,101.25,291.1235
-25.0,102.5,291.14743
-25.0,103.75,291.26108
-25.0,105.0,291.3828
-25.0,106.25,291.53006
-25.0,107.5,291.6761
-25.0,108.75,291.864
-25.0,110.0,292.13388
-25.0,111.25,292.37292
-25.0,112.5,292.60858
-25.0,113.75,290.83258
-25.0,115.0,288.88858
-25.0,116.25,287.6141
-25.0,117.5,286.74002
-25.0,118.75,285.97873
-25.0,120.0,285.45694
-25.0,121.25,285.53107
-25.0,122.5,285.96768
-25.0,123.75,286.2322
-25.0,125.0,286.5931
-25.0,126.25,286.41016
-25.0,127.5,285.8919
-25.0,128.75,285.4955
-25.0,130.0,285.1166
-25.0,131.25,285.05084
-25.0,132.5,285.03983
-25.0,133.75,285.15494
-25.0,135.0,285.36655
-25.0,136.25,286.0718
-25.0,137.5,286.3443
-25.0,138.75,286.62445
-25.0,140.0,287.16925
-25.0,141.25,287.2921
-25.0,142.5,287.60538
-25.0,143.75,287.5285
-25.0,145.0,287.05905
-25.0,146.25,286.16107
-25.0,147.5,284.9832
-25.0,148.75,286.06793
-25.0,150.0,287.38922
-25.0,151.25,287.9443
-25.0,152.5,291.3875
-25.0,153.75,292.51865
-25.0,155.0,292.42804
-25.0,156.25,292.43973
-25.0,157.5,292.39978
-25.0,158.75,292.4524
-25.0,160.0,292.48724
-25.0,161.25,292.4682
-25.0,162.5,292.52286
-25.0,163.75,292.54404
-25.0,165.0,292.54376
-25.0,166.25,292.6085
-25.0,167.5,292.6572
-25.0,168.75,292.73468
-25.0,170.0,292.84357
-25.0,171.25,292.93015
-25.0,172.5,292.97226
-25.0,173.75,292.9715
-25.0,175.0,293.00076
-25.0,176.25,293.0898
-25.0,177.5,293.14505
-25.0,178.75,293.16333
-25.0,180.0,293.13132
-25.0,181.25,293.12946
-25.0,182.5,293.13043
-25.0,183.75,293.13217
-25.0,185.0,293.1412
-25.0,186.25,293.17447
-25.0,187.5,293.2045
-25.0,188.75,293.1909
-25.0,190.0,293.17792
-25.0,191.25,293.1773
-25.0,192.5,293.14856
-25.0,193.75,293.10355
-25.0,195.0,293.0996
-25.0,196.25,293.07712
-25.0,197.5,293.09637
-25.0,198.75,293.1012
-25.0,200.0,293.09894
-25.0,201.25,293.0916
-25.0,202.5,293.10648
-25.0,203.75,293.13016
-25.0,205.0,293.18222
-25.0,206.25,293.23904
-25.0,207.5,293.2919
-25.0,208.75,293.32022
-25.0,210.0,293.35568
-25.0,211.25,293.3882
-25.0,212.5,293.43893
-25.0,213.75,293.47528
-25.0,215.0,293.55304
-25.0,216.25,293.61917
-25.0,217.5,293.73218
-25.0,218.75,293.84064
-25.0,220.0,293.9404
-25.0,221.25,294.02884
-25.0,222.5,294.15573
-25.0,223.75,294.25717
-25.0,225.0,294.3048
-25.0,226.25,294.37872
-25.0,227.5,294.44122
-25.0,228.75,294.52496
-25.0,230.0,294.55618
-25.0,231.25,294.558
-25.0,232.5,294.54755
-25.0,233.75,294.58868
-25.0,235.0,294.6115
-25.0,236.25,294.63846
-25.0,237.5,294.60596
-25.0,238.75,294.46988
-25.0,240.0,294.32712
-25.0,241.25,294.20844
-25.0,242.5,294.09644
-25.0,243.75,293.9873
-25.0,245.0,293.84906
-25.0,246.25,293.69608
-25.0,247.5,293.5587
-25.0,248.75,293.36285
-25.0,250.0,293.2299
-25.0,251.25,293.06387
-25.0,252.5,292.9467
-25.0,253.75,292.78665
-25.0,255.0,292.6784
-25.0,256.25,292.48126
-25.0,257.5,292.3507
-25.0,258.75,292.08157
-25.0,260.0,291.90005
-25.0,261.25,291.67477
-25.0,262.5,291.42477
-25.0,263.75,291.19977
-25.0,265.0,290.95673
